羅馬字	漢字	頻率
kæn-dzeh	揀擇	3
kæn-lôh	減落	1
kæn-shün	揀選	9
kæn-shün-go	揀選個	3
kæn-tsing	揀進	1
kæn-tsô	奸詐	1
kæn-ying	姦淫	13
kæn-ying-go	姦淫個	2
kô	加	14
kô	假	12
kô	嫁	5
kô-be	加倍	3
kô-be-go	加倍個	1
kô-bu-sah	假菩薩	1
kô-cü	家主	8
kô-cʽih	嫁出	4
kô-dah-mo-s	加達摩斯	1
kô-din	價鈿	5
kô-eng	加恩	1
kô-go	假個	1
kô-hao	假好	1
kô-hao-nying	假好人	16
kô-hyi-deo	假戲頭	2
kô-hyi-deo	假嬉頭	1
kô-i	假意	1
kô-jing	假神	1
kô-kyi	家計	21
kô-kyün	家眷	1
kô-kyʽi	加氣	1
kô-nying	家人	18
kô-peh	嫁撥	2
kô-pu	家譜	6
kô-siao	家小	2
kô-tang-kô	家打家	1
kô-tsoh	加足	1
kô-tsông	嫁妝	1
kô-tsʽeo	加湊	21
kô-zông	加上	1
kôh	各	4
kôh-cʽü	各處	6
kôh-kôh-tʽa	各各他	2
kôh-lu	各路	1
kôh-lôh-den	角落頭	2
kôh-nying	各人	8
kôh-nying-go	各人個	3
kôh-tao	各到	2
kôh-tao-cʽü	各到處	5
kôh-tao-kôh-cʽü	各到各處	3
kôh-yiang	各樣	4
kông	講	92
kông	江	7
kông	降	3
kông-cʽih	講出	3
kông-cʽih-læ	講出來	2
kông-deh-læ	講了來	1
kông-fah	講法	2
kông-feh-dzing	講弗盡	1
kông-go	講個	30
kông-hao	講好	8
kông-hao-ts	講好仔	1
kông-ko	講過	2
kông-ko-go	講過個	5
kông-ko-liao	講過了	6
kông-ko-liao-go	講過了個	1
kông-ko-liao-shih-wô	講過了說話	1
kông-kyiu	講究	3
kông-kyiu-go	講究個	1
kông-kyʽi	講去	1
kông-kyʽi	講起	1
kông-kông	剛剛	5
kông-kông	講講	4
kông-kʽæ	講開	2
kông-leh	講勒	2
kông-leh-siang-z	講了相似	1
kông-loh-kyʽi	降落去	1
kông-loh-læ	降落來	1
kông-loh-læ-go	降落來個	2
kông-læ	講來	1
kông-læ-kông-kyʽi	講來講去	4
kông-lôh	降落	11
kông-lôh-kyʽi	降落起	1
kông-lôh-læ	降落來	4
kông-pin	江邊	2
kông-shü	江水	2
kông-tao	講到	15
kông-tsʽo	講錯	1
kông-wun	講完	2
kông-ʽo	講和	5
kʽa	揩	2
kʽa-diao	揩掉	2
kʽa-sao	揩燥	2
kʽah	掐	1
kʽah-shông	客商	3
kʽah-vông	客房	1
kʽang	揞	1
kʽang-lôh-læ	揞落來	1
kʽang-sah	揞煞	2
kʽang-sông	揞傷	1
kʽang-ts-li	坑子裏	2
kʽao	靠	28
kʽao	敲	3
kʽao-djoh	靠着	4
kʽao-djôh	靠着	44
kʽao-feh-djü	靠弗住	1
kʽao-jih	靠實	3
kʽao-jih	考實	1
kʽao-jih-de	靠實了	1
kʽao-kyiu	考究	1
kʽao-kʽæ-leh	敲開了	1
kʽao-leh	靠勒	1
kʽao-se	敲碎	1
kʽao-sæn	靠山	1
kʽeh-boh	刻薄	1
kʽeh-cʽong	瞌𥅻	2
kʽeh-deo	磕頭	2
kʽeh-djü	剋住	1
kʽeh-kʽeh	刻刻	2
kʽeh-si-mô-nyi	客西馬尼	3
kʽeh-tao	磕倒	1
kʽeh-tsʽeng	刻忖	4
kʽeh-tsʽeng-go	刻忖個	1
kʽen	看	147
kʽen-cʽih	看出	4
kʽen-cʽih-de	看出了	1
kʽen-dzæn	看賺	1
kʽen-dæ	看待	1
kʽen-feh-cʽih	看弗出	2
kʽen-feh-kyin	看弗見	1
kʽen-feh-kyin-go	看弗見個	1
kʽen-feh-kyʽi	看弗起	1
kʽen-go	看個	2
kʽen-ko	看過	2
kʽen-ko-ts	看過仔	1
kʽen-kwu	看顧	6
kʽen-kyin	看見	220
kʽen-kyin-de	看見了	4
kʽen-kyin-go	看見個	12
kʽen-kyin-gyi	看見其	2
kʽen-kyin-ko	看見過	5
kʽen-kyin-ko-go	看見過個	1
kʽen-kyin-leh	看見了	1
kʽen-kyin-ts	看見仔	1
kʽen-kyʽi	看去	1
kʽen-kyʽi-læ	看起來	5
kʽen-kyʽing	看輕	6
kʽen-kæn	看間	2
kʽen-kʽen	看看	31
kʽen-kʽen-siang	看看相	1
kʽen-leh	看勒	1
kʽen-læ	看來	4
kʽen-tong	看東	3
kʽen-ts	看仔	2
kʽen-yiang	看羊	3
kʽen-yiang	看樣	1
kʽen-yiang-go	看羊個	6
kʽeng	肯	49
kʽeng-go	肯個	5
kʽeng-gyiu	懇求	1
kʽeo	口	21
kʽeo-dzæ	口才	2
kʽeo-ing	口音	9
kʽeo-kʽeh	口渴	8
kʽeo-kʽeh-leh-kying	口渴勒緊	1
kʽeo-kʽeo	扣扣	24
kʽeo-li	口裏	4
kʽeo-liang	口糧	3
kʽeo-neng	口能	1
kʽeo-sao	口燥	1
kʽeo-tsʽông	口唱	1
kʽo	可	16
kʽo	窠	1
kʽo-kyin	可見	2
kʽo-lah	可拉	4
kʽo-lah-sing	可拉汛	1
kʽo-lin	可憐	15
kʽo-lin-go	可憐個	2
kʽo-pi	可比	7
kʽo-pi-ziang	可比像	10
kʽo-sih	可惜	7
kʽo-u	可惡	2
kʽo-u-go	可惡個	4
kʽo-yi	可以	27
kʽo-yi-go	可以個	1
kʽoh	哭	6
kʽoh-de	哭了	4
kʽoh-go	哭個	3
kʽoh-kyʽi-læ-de	哭起來了	3
kʽoh-leh	哭勒	2
kʽoh-leh	哭了	1
kʽong	空	2
kʽong-deo	空頭	5
kʽong-di	空地	1
kʽong-dzing	空城	1
kʽong-go	空個	1
kʽong-mo	空磨	1
kʽong-oh	空屋	1
kʽong-pʽô	恐怕	36
kʽong-sing	空心	1
kʽong-sing-go	空心個	1
kʽong-siu	空手	4
kʽong-siu-læ	空手來	1
kʽæ	開	36
kʽæ-bih	開闢	4
kʽæ-cʽih	開出	1
kʽæ-dao	開導	3
kʽæ-de	開了	2
kʽæ-djün	開全	1
kʽæ-eng	開恩	2
kʽæ-go	開個	3
kʽæ-hao	開好	1
kʽæ-hao-kæn	開好間	1
kʽæ-hwô	開花	2
kʽæ-koh	開國	1
kʽæ-kæn	開間	1
kʽæ-kʽeo	開口	1
kʽæ-kʽæ	開開	7
kʽæ-kʽæ-de	開開了	1
kʽæ-kʽæ-læ	開開來	1
kʽæ-tʽin-pʽih-di	開天闢地	1
kʽæ-wæ	開懷	3
kʽæn-deo	檻頭	1
kʽô	抲	36
kʽô-ding	抲定	1
kʽô-djôh	抲着	1
kʽô-djü	抲住	1
kʽô-fah	抲法	1
kʽô-gyi	抲其	1
kʽô-kyʽi	抲去	1
kʽô-leh	抲勒	5
kʽô-leh-kyʽi	抲了去	2
kʽô-læ	抲來	1
kʽô-læ-go	抲來個	1
kʽô-ng-go	抲魚個	2
kʽông-gyin	康健	2
kʽông-gyin-go	康健個	2
kʽông-ko	囥過	1
kʽông-kæn	囥間	2
kʽông-leh	囥勒	2
kʽông-læ	囥來	4
kʽông-nyiæn	糠驗	1
kʽông-tih-go	囥的個	4
la-de	賴了	1
la-mô-seng	喇嘛僧	1
la-va	喇𠲎	3
lah	拉	2
lah-coh	蠟燭	1
lah-coh-sing	蠟燭芯	1
lah-djü	攔住	1
lah-keo	拉構	4
lah-ko-nyi-üô	拉戈尼亞	1
lah-kyih	拉結	46
lah-kyih-go	拉結個	6
lah-kyüô	拉加	1
lah-mah	拉麥	10
lah-mô	拉瑪	3
lah-mô	拉馬	2
lah-mô-go	拉瑪個	1
lah-po-nyi	拉波尼	1
lah-pæn	拉班	55
lah-pæn-go	拉班個	8
lah-sô	拉沙	1
lah-ʽeh	喇合	1
lang	冷	3
lang-de	冷了	1
lang-fong	冷風	2
lang-ing	冷陰	1
lang-lang	冷冷	2
lang-lang-zing-zing	冷冷靜靜	1
lang-nyih	冷熱	2
lang-shü	冷水	1
lang-siao	冷笑	2
lang-zing	冷靜	1
lao	老	8
lao	牢	3
lao-bo	老婆	3
lao-de	老了	8
lao-dzing	老成	2
lao-hwu	老虎	1
lao-hwô	老花	1
lao-ing	老鷹	1
lao-iu	老幼	1
lao-jih	老實	3
lao-kwʽu	勞苦	5
lao-kæn	牢監	8
lao-kæn-li	牢監裏	11
lao-kæn-li-de	牢監裏了	1
lao-kæn-li-go	牢監裏個	1
lao-kʽao	牢靠	14
lao-kʽwu	勞苦	1
lao-lao	老老	5
lao-lao	勞勞	1
lao-lao-kʽao-kʽao	牢牢靠靠	3
lao-li	老例	1
lao-loh	勞碌	8
lao-lôh-kæn	牢落間	1
lao-nyin	老年	1
lao-nyüing	老𡢿	47
lao-nyüing-go	老𡢿個	2
lao-peng-go	老本個	1
lao-siao	老小	1
lao-siao	老少	1
lao-sing	勞心	1
lao-sing-fi-lih	勞心費力	1
lao-tsao	老早	1
lao-ô	老鴉	1
le	類	2
le	雷	1
le-din	雷電	2
le-djông	屢常	1
le-dæ	擂臺	1
le-kwu	擂鼓	1
le-tsʽ	屢次	2
leh	勒	3
leh-ba-kweh	肋排骨	2
leh-pæ	勒拜	1
leng-tsʽin-leng-væn-go	論千論萬個	1
leo-teng	樓頂	1
li	禮	3
li	里	2
li	裏	1
li	離	1
li-cʽih	濾出	1
li-deo	裏頭	21
li-deo-go	裏頭個	1
li-diao	離掉	10
li-diao-go	離掉個	2
li-din	利鈿	1
li-fah	利法	1
li-ha	利哈	1
li-hyiang	裏向	105
li-hyiang-go	裏向個	4
li-kæ	理該	1
li-kʽæ	離開	83
li-kʽæ-leh	離開了	1
li-kʽæ-leh	離開勒	1
li-kʽæ-ts	離開仔	1
li-li	麗麗	1
li-lih	履歷	1
li-lu	里路	1
li-mao	禮貌	1
li-nga	裏外	3
li-pa	禮拜	6
li-pa-dông	禮拜堂	2
li-pah-kyüô	利百加	29
li-pah-kyüô-go	利百加個	3
li-shü	離書	3
li-sin	利鮮	1
li-sing	理性	1
li-ts	驢子	27
li-tu-z	利都是	1
li-u-mi	利烏米	1
li-vah-ing	利乏音	2
li-veh	禮物	19
li-vi	利未	6
li-vi-go	利未個	2
li-yün	離遠	2
li-yün-go	離遠個	1
li-üô	利亞	28
li-üô-go	利亞個	6
li-ʽo-pah	利河伯	3
li-ʽæ	厲害	21
li-ʽæ-go	厲害個	5
li-ʽæ-leh-kying	厲害勒緊	1
liang	兩	27
liang	亮	15
liang	量	6
liang	糧	1
liang-da	兩埭	2
liang-de	亮了	1
liang-diao	兩條	1
liang-dziao	兩潮	1
liang-en	亮暗	1
liang-feh-læ-go	量弗來個	1
liang-go	兩個	81
liang-go	亮個	2
liang-ko	亮過	1
liang-kwang	兩梗	5
liang-kwông	亮光	19
liang-kyü	兩句	1
liang-kyʽi	亮起	1
liang-liang	亮亮	1
liang-liang	兩兩	1
liang-nyin	兩年	2
liang-pin	兩邊	7
liang-shü	兩歲	1
liang-sing	良心	3
liang-sæn-go	兩三個	2
liang-ts	兩支	1
liang-tsah	兩隻	9
liang-tsao	兩遭	1
liang-tsʽao	糧草	14
liang-vah	兩伐	2
liang-yiah	良藥	1
liang-yiang	兩樣	4
liang-zih	糧食	14
liang-zih-go	糧食個	1
liang-zo	兩座	1
liang-ʽao-sang	兩號生	1
liang-ʽô	兩下	3
liao	撩	1
liao	療	1
liao	蹽	1
liao-feh-djôh	撩弗着	1
liao-feh-tao	撩弗到	2
liao-feh-teh	了弗得	3
liao-ko	蹽過	2
liao-kyiao-li	繚繳裏	1
liao-kyiao-li-go	繚繳裏個	1
liao-kʽao	鐐銬	2
liao-teh-djôh	撩得着	1
liao-zông-læ	撩上來	1
lih	立	36
lih	力	2
lih-dao	力道	4
lih-de	列隊	1
lih-ding	立定	1
lih-djü	立住	1
lih-dziao-go	歷朝個	1
lih-dæ-go	歷代個	4
lih-fah	律法	29
lih-fah-go	律法個	2
lih-fah-li	律法裏	1
lih-feh-lao	立弗牢	4
lih-go	立個	3
lih-iah	立約	6
lih-iah-go	立約個	2
lih-iah-ko-liao-go	立約過了個	1
lih-koh	列國	1
lih-koh-go	列國個	3
lih-kyʽi	立起	5
lih-kyʽi	力氣	1
lih-kyʽi-læ	立起來	8
lih-kæn	立間	5
lih-kæn-go	立間個	3
lih-kʽeh	立刻	27
lih-kʽæ	裂開	1
lih-lao	立牢	2
lih-lao	力牢	1
lih-leh	立了	1
lih-leh	立勒	1
lih-leh-lao	立勒牢	1
lih-li	律例	3
lih-liang	力量	7
lih-lih	力力	1
lih-lih	立立	1
lih-læ	立來	16
lih-lôh	立落	3
lih-peh-li	立不里	1
lih-pông	列邦	2
lih-tong	立東	6
lih-tong-go	立東個	6
lih-ts	立仔	3
lih-wông	列王	1
lin	連	125
lin-diao	鏈條	4
lin-diao	鍊條	2
lin-diao	連掉	1
lin-joh	臉熟	1
lin-kyʽin	連牽	2
lin-le	連累	1
lin-lin-peh-shæ	戀戀不捨	2
lin-long-liao-go	連攏掉個	1
lin-long-tih	連攏的	1
lin-mông	連忙	2
lin-nyih	連日	1
lin-pʽing	連拼	1
lin-tao	鐮刀	1
lin-tsih	連接	5
lin-tsih	連只	2
lin-yia	連夜	3
ling	領	52
ling	零	9
ling	靈	6
ling	臨	2
ling	令	1
ling-cong	臨終	10
ling-cong-de	臨終了	1
ling-cong-go	臨終個	1
ling-cün	領轉	2
ling-deo	領頭	1
ling-djoh	臨着	2
ling-djoh	領着	1
ling-djôh	臨着	3
ling-djôh	領着	1
ling-ih	零一	1
ling-kyʽi	領去	1
ling-kyʽi-go	靈氣個	1
ling-leh	領勒	16
ling-ling	懍懍	1
ling-ling-dong	懍懍動	2
ling-lu	領路	2
ling-lu-go	領路個	2
ling-miao	靈妙	1
ling-nga	另外	10
ling-se	零碎	10
ling-sing	靈性	4
ling-sing-coh-cün	靈性折轉	3
ling-sô-kô	鄰舍家	5
ling-tao	領到	2
ling-tao	臨到	1
ling-ts	靈之	2
ling-tsʽih	零七	1
ling-weng	靈魂	30
liu	流	14
liu	留	7
liu	溜	1
liu-bin	流便	12
liu-bin-go	流便個	1
liu-cün	流轉	2
liu-cʽih	流出	15
liu-cʽih-go	流出個	1
liu-cʽih-læ	流出來	3
liu-cʽih-læ-go	流出來個	1
liu-go	流個	1
liu-kʽæ	流開	1
liu-lôh	流落	5
liu-lôh-tʽa-hyiang	流落他鄉	1
liu-mô	流瑪	1
liu-r	流珥	4
liu-r-go	流珥個	1
liu-sing	留心	7
liu-tao	流到	1
liu-wông	硫磺	3
lo-jih	羅實	1
lo-kyʽi-kæn	擄去間	1
lo-liah	擄掠	15
lo-liah-go	擄掠個	2
lo-liah-kyʽi	擄掠去	2
lo-liah-læ-go	擄掠來個	2
lo-liah-ts	擄掠仔	1
lo-mô	羅馬	91
lo-mô-dzing	羅馬城	1
lo-mô-go	羅馬個	2
lo-mô-koh	羅馬國	18
lo-mô-kyiao	羅馬教	1
lo-mô-kôh	羅馬國	1
lo-mô-lu	羅馬魯	5
lo-mô-nying	羅馬人	21
lo-mô-nying-go	羅馬人個	1
lo-mô-shü	羅馬書	1
lo-mô-z	羅馬字	3
lo-po-en	羅波安	2
lo-teh	羅得	33
lo-teh-go	羅得個	1
lo-tæn	羅單	2
lo-tæn-go	羅單個	2
loh	鹿	7
loh	六	3
loh	落	2
loh-do	駱駝	30
loh-do-go	駱駝個	1
loh-go	六個	1
loh-go	鹿個	1
loh-jih	六十	6
loh-jih-kyiu	六十九	1
loh-jih-loh-go	六十六個	1
loh-jih-ng	六十五	3
loh-jih-nyi	六十二	2
loh-kyʽi	落去	2
loh-kæn	落監	2
loh-kæn-go	落監個	1
loh-lin	落殮	1
loh-loh	碌碌	1
loh-lu-li	陸路裏	1
loh-nyih	六日	1
loh-nyin	六年	1
loh-næn-go	落難個	1
loh-pah	六百	3
loh-sæn	落山	3
loh-sông	落霜	1
loh-tsʽih-go	六七個	1
loh-væn	落凡	4
loh-yü	落雨	2
loh-yü-de	落雨了	1
loh-yüoh	六慾	1
long	弄	32
long	攏	2
long	聾	1
long-bang	聾𦗭	3
long-bang-go	聾𦗭個	1
long-cʽih	弄出	1
long-diao	弄掉	1
long-do	弄大	9
long-feh-læ-go	弄弗來個	1
long-gyün	弄權	4
long-kyʽi	攏去	1
long-leh	弄勒	4
long-long	攏攏	1
long-læ	攏來	5
long-sah	弄煞	21
long-song	弄送	4
long-tao	弄到	3
long-tsong	攏總	126
long-tsong-tseo-long-læ	攏總走攏來	1
long-tsong-ông-sah	攏總怏煞	1
long-tsʽo	弄錯	2
long-wæn	弄環	2
lu	路	73
lu-cʽih	露出	1
lu-cʽih-læ	露出來	7
lu-deo	路頭	2
lu-dzing	路程	4
lu-fu-go	魯孚個	1
lu-ka	路街	3
lu-ka-li	路街裏	2
lu-ken	蘆竿	5
lu-ken-li	蘆竿裏	2
lu-kyüô	盧加	3
lu-kʽeo-den	路口頭	1
lu-li	路裏	7
lu-li	路里	1
lu-pin-yin	路邊沿	1
lu-s	路斯	3
lu-shü	露水	3
lu-teh	路得	1
lu-teh	路德	1
lu-ti	爐底	1
lu-ting	路丁	1
lu-tʽæ	路梯	1
lu-zông	路上	20
lu-zông-go	路上個	2
læ	來	1215
læ-de	來了	23
læ-feh-gyi	來得及	1
læ-go	來個	35
læ-gyi	來其	8
læ-i	來意	1
læ-ko	來過	1
læ-ko-de	來過了	2
læ-kæn	來間	79
læ-kæn-go	來間個	8
læ-leh	來勒	2
læ-lih	來歷	2
læ-læ	來來	1
læ-læ-kyʽi-kyʽi-go	來來去去個	1
læ-læ-w̆ông-w̆ông	來來往往	1
læ-tih	來的	71
læ-tih-go	來的個	2
læ-tong	來東	86
læ-tong-de	來東了	2
læ-tong-go	來東個	8
læ-tông	來當	1
læ-w̆ông	來往	4
læn	籃	11
læn-do-go	懶惰個	1
læn-li	籃裏	1
læn-seh	蘭塞	1
læn-teh	懶得	1
læn-tsu	攔阻	2
læn-wu	爛糊	2
lôh	落	22
lôh-hæ	落海	1
lôh-lin	落殮	1
lôh-læ	落來	7
lôh-lôh	落落	1
lôh-lôh-læ	落落來	2
lôh-sæn	落山	1
lôh-væn	落凡	8
lôh-ʽeo	落後	3
lông	浪	6
lông-dông	𧻴趤	2
lön-tsing	亂進	2
lön-tsing-go	亂進個	1
lön-tsing-læ	亂進來	2
lön-tso	亂做	1
l̆a	拉	5
l̆a-cʽih	拉出	1
l̆a-cʽih-go	拉出個	1
l̆a-djü	拉住	1
l̆a-leh	拉勒	2
l̆eo	𠞭	1
l̆eo-cʽih	𠞭出	2
l̆ong-tsing	弄進	1
m	嘸	4
m-cʽü	嘸趣	1
m-dao-dzing	嘸陶成	1
m-dao-dzing-de	嘸陶成了	2
m-fah	嘸法	1
m-iao-kying	嘸要緊	1
m-kao	嘸告	17
m-kao-shü-go	嘸酵水個	1
m-ko	嘸過	1
m-kong-fu	嘸工夫	1
m-kwe	嘸規	1
m-kyi	嘸幾	1
m-kyi-go	嘸幾個	1
m-kyi-pah-nyin	嘸幾百年	1
m-kyü	嘸矩	1
m-nao	嘸得好	107
m-neh	嘸得	115
m-neh-de	嘸得了	6
m-neh-go	嘸得個	5
m-nying	嘸人	24
m-pæn-pô-go	嘸瘢疤個	1
m-shih-fah	嘸設法	1
m-su-moh-tsiang	嘸數目賬	1
m-su-moh-tsiang-go	嘸數目賬個	1
m-teh	嘸得	2
m-tin-ts	嘸點子	1
m-tsiu-keh-li-go	嘸周割禮個	1
m-tso	嘸做	1
m-tʽi-min-go	嘸體面個	2
m-tʽin-li	嘸天理	1
m-yiu	嘸有	16
m-yüong	嘸用	1
m-yüong-go	嘸用個	1
m-ze	嘸罪	4
m-ze-go	嘸罪個	1
ma	嗎	99
ma	買	21
ma	賣	18
ma-de	買了	1
ma-diao	賣掉	18
ma-go	買個	1
ma-hyüih-go	賣血個	1
ma-leh	買了	1
ma-læ	買來	3
ma-læ-go	買來個	5
ma-ma	買賣	2
ma-peh	賣撥	3
ma-tin	買點	2
mah	麥	3
mah	沒	1
mah-be	麥佩	5
mah-deo-mah-nao	沒頭沒腦	1
mah-din-li	麥田裏	2
mah-go	末個	8
mah-go	麥個	2
mah-kyi-si-teh	麥基洗德	2
mah-kyih	麥結	1
mah-pi-lah	麥比拉	4
mah-pi-lah-go	麥比拉個	2
mah-si	麥西	2
mah-tʽih	麥鐵	1
mah-yiah	沒藥	1
mah-z-loh	默示錄	1
mah-zông-tih	沒上的	1
mang	猛	3
mang-fong	猛風	1
mang-mang	猛猛	4
mang-pao	猛暴	1
mang-sing	猛心	1
mang-yiang-yiang	猛洋洋	2
mao	毛	10
mao-bing	毛病	4
mao-leh	冒勒	2
mao-mao	毛毛	2
mao-ün	媢怨	2
me	霉	4
me	𤈦	4
me	每	2
me-diao	𤈦掉	1
me-fi-diao	糜費掉	1
me-kyʽi-læ	𤈦起來	1
me-læn	黴爛	2
me-lôh-de	𤈦落了	1
me-me	每每	5
me-me	妹妹	1
me-nyih	每日	2
me-sah	𤈦煞	3
me-sah-de	𤈦煞了	2
me-yiang	每樣	5
meh-da-lah-go	抹大拉個	8
meh-go	末個	1
meh-jih	末日	1
meh-teng	末等	1
meh-yiah	沒藥	3
meh-yiu	沒有	1
meh-z	默示	2
meh-z-loh	默示錄	2
meh-zông	沒上	2
meh-zông-læ	沒上來	2
meng	問	50
meng	門	17
meng	捫	1
meng-cʽih-læ-go	問出來個	1
meng-du	門徒	209
meng-du-go	門徒個	1
meng-go	問個	1
meng-kyʽi	問起	1
meng-kʽeo	門口	12
meng-kʽeo-den	門口頭	2
meng-meng	問問	5
meng-nga	門外	1
meng-nga-go	門外個	1
meng-veng	門份	13
meng-zông	門上	1
meo-bing	母平	1
meo-go	母個	1
meo-meo	茂茂	2
meo-meo-zing-zing	茂茂盛盛	12
meo-sah	謀殺	3
meo-sah-de	謀殺了	2
meo-wông	謀皇	1
meo-zing	茂盛	3
meo-zing-go	茂盛個	1
meo-ʽæ	謀害	1
mi-dao	味道	12
mi-de	未了	2
mi-din	米甸	3
mi-din-go	米甸個	2
mi-dæn	米但	1
mi-hyi-da-bih	米希大別	1
mi-lah-li	米拉利	1
mi-long-kyʽi-de	眯攏去了	2
mi-lu	迷路	5
mi-lu-go	迷路個	6
mi-læ	未來	3
mi-læn	米蘭	3
mi-sah	米撒	2
mi-seh-ʽeh-go	米色合個	1
mi-shih	米設	1
mi-sæ-üô	彌賽亞	4
mi-sô	米沙	1
mi-sô-po-da-mi	米所波大米	1
mi-tʽi-da-ti	米替大底	1
mi-wu-yüô-li	米戶雅利	2
mi-ʽoh	迷惑	1
mi-ʽôh	迷惑	5
miao	廟	2
miao-meng	廟門	3
miao-ts	苗子	1
miao-yü	廟宇	3
miao-yü-li	廟宇裏	1
mih-diao	滅掉	37
mih-diao-de	滅掉了	1
mih-dông	蜜糖	5
mih-feh-dong-fong	密弗洞風	2
mih-kyüô	密迦	6
mih-kyüô-go	密迦個	1
mih-nô	密挪	1
mih-sah	蜜薩	1
mih-sæn	密衫	1
mih-tsing	滅進	2
mih-vông	滅亡	3
mih-vông-go	滅亡個	1
mih-z-pô	蜜是巴	1
min	面	13
min	免	2
min-diao	免掉	5
min-feh-ko	免弗過	1
min-feng	麪粉	2
min-ko	免過	12
min-kyʽiang	勉強	1
min-kʽong	面孔	19
min-kʽong-go	面孔個	1
min-kʽong-li	面孔裏	1
min-li	勉勵	1
min-seh	面色	3
min-teng	面頂	15
min-zin	面前	127
min-zin-go	面前個	1
min-zông	眠牀	3
min-zông-de	眠牀了	1
min-zông-li	眠牀裏	3
min-zông-ʽô	眠牀下	1
ming	名	44
ming	命	1
ming	明	1
ming-bah	明白	30
ming-bah-go	明白個	3
ming-deo	名頭	32
ming-dông-li	明堂裏	2
ming-dông-ʽeo	明堂後	1
ming-liang	明亮	2
ming-ming	明明	7
ming-mun	名瞞	1
ming-nyin	明年	1
ming-sing	名聲	16
ming-sing-go	名聲個	1
ming-ti	明帝	1
ming-tsiao	明朝	4
ming-tsiao-go	明朝個	1
ming-tông-tông	明當當	6
ming-z	名字	137
ming-ʽao	名號	1
ming-ʽô	名下	2
mo	磨	1
mo-fông-li	磨坊裏	1
mo-iah	摩押	2
mo-iah-go	摩押個	1
mo-kwe	魔鬼	27
mo-kwe-go	魔鬼個	4
mo-li	摩利	1
mo-li	魔利	1
mo-li-go	摩利個	1
mo-loh	摩陸	1
mo-loh-bu-sah	摩陸菩薩	1
mo-neh-ko	摩納哥	3
mo-nying	某人	1
mo-næn	磨難	2
mo-si	摩西	15
mo-si-go	摩西個	1
mo-teh-nô	摩德拿	3
mo-zông-zeng	磨上層	2
moh	摸	3
moh	木	1
moh-feh-djôh	摸弗着	1
moh-moh	摸摸	10
moh-pah	牧伯	4
moh-s	牧師	8
moh-si-ko	墨西哥	1
moh-tsʽeh-di-en	墨漆地暗	2
moh-tu	目睹	4
moh-ziang	木匠	2
mong	蒙	8
mong	夢	6
mong-li	夢裏	2
mun	滿	5
mun-dao	滿道	1
mun-de	滿了	5
mun-deo	饅頭	27
mun-deo-go	饅頭個	2
mun-kʽeo	滿口	1
mun-mun	滿滿	8
mun-sing	滿心	3
mun-tsiang	縵帳	2
mun-tsing	滿進	1
mun-tsoh	滿足	16
mun-tsoh-de	滿足了	1
mun-ying	滿盈	1
mæn-dziang	漫長	2
mæn-li	幔利	7
mæn-li-go	幔利個	5
mæn-mæn	慢慢	6
mæn-nying	蠻人	8
mæn-zông	晚上	1
mô	馬	1
mô-deh-lih	瑪特列	1
mô-deo	碼頭	1
mô-dæ	瑪代	1
mô-go	馬個	1
mô-ha-lah	瑪哈拉	1
mô-ha-nyiæn	瑪哈念	1
mô-i	麻衣	1
mô-jih	瑪實	1
mô-keh	瑪葛	1
mô-kyi-teng	馬基頓	2
mô-kyih	瑪吉	1
mô-kyüô	瑪迦	1
mô-leh-lih	瑪勒列	5
mô-li-nyiah	馬利涅	1
mô-li-üô	馬利亞	20
mô-li-üô-go	馬利亞個	1
mô-liah	馬略	6
mô-liah-go	馬略個	1
mô-nô	嗎哪	2
mô-nô-si	瑪拿西	9
mô-nô-si-go	瑪拿西個	4
mô-nô-ʽeh	瑪拿轄	1
mô-pu	麻布	5
mô-pu-go	麻布個	1
mô-sah	瑪撒	1
mô-tsiang	麻雀	2
mô-tæn	馬担	2
mô-tʽa	馬太	3
mô-tʽu-sah-lah	瑪土撒拉	5
mô-tʽu-sah-li	瑪土撒利	2
mô-tʽæ-djün	馬太傳	1
mô-z-li-kyüô	瑪士利加	1
mô-zông	馬上	4
mông	夢	29
mông	網	12
mông-cʽih-kyʽi	望出去	1
mông-go	夢個	2
mông-kyi	忘記	18
mông-li	夢裏	5
mông-lih-læ	夢立來	1
mông-mông	忙忙	1
m̆-kao	嘸告	2
m̆-teh	嘸得	25
m̆-teh-go	嘸得個	5
m̆æn-sang-lih-go	蠻省力個	1
na	奶	4
na-go	奶個	1
na-hwun	奶花	11
na-hwun-go	奶花個	2
na-nyi	淖泥	11
na-peh-leh-s	那不勒斯	8
na-yiu	奶油	1
nao-nyih	鬧熱	4
nao-nyih-bang-sang	鬧熱彭生	3
nao-nyih-go	鬧熱個	1
nao-z	鬧事	4
neh-da-li	納大利	4
neh-da-li-go	納大利個	2
neh-tʽu	納土	1
nen	男	12
nen	南	4
nen	內	2
nen-cong	內中	8
nen-di	南地	2
nen-nen	男男	1
nen-nying-go	男人個	1
nen-nyü	男女	2
nen-nyüing	男𡢿	6
nen-pin	南邊	6
nen-pin-go	南邊個	1
neng	能	6
neng	嫩	1
neng-ken	能幹	28
neng-ken-go	能幹個	2
neng-keo	能夠	92
neng-keo-go	能夠個	7
neng-kyʽi-læ	嫩起來	2
neng-kʽo	能可	1
neng-s	能使	11
ng	爾	1238
